Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update
"Krzysztof Keczkowski,321244758,17.001,,60,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,03.07.2023 napastnik (90'),Polska,06.07.2023"
"Marek Trzyna,321215940,17.095,,144,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,4.5,-1,6,6.5,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,03.07.2023 skrzydlowy (90'),Polska,06.07.2023"
"Piotr Grochocki,314859828,17.095,U214,214,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,4,4,3,4.5,5,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,03.07.2023 stoper (90'),Polska,06.07.2023"
"Stanislaw Kamyszek,318813357,18.061,,200,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,4.5,6.5,4.5,-1.0,-1.0,-1.0,-1.0,6.5,-1.0,03.07.2023 skrzydlowy (90'),Polska,06.07.2023"
"Stefan Sliwowski,319452016,18.063,,181,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,-1,-1,6,-1,4.5,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,03.07.2023 pomocnik (90'),Polska,06.07.2023"
"Zygmunt Dziwak,327073002,17.010,,102,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,05.06.2023 pomocnik (90'),Polska,06.07.2023"
"Jakub Kaus,331163509,15.068,,10,WC 38,10,Continental Championship  Matchday 8,20/06/2025,91,8,-1,-1,-1,-1,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,30.06.2023 napastnik (90'),Polska,06.07.2023"
"Robert Majka,327481720,16.106,,4,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Slawomir Szyczylo,326295994,16.083,,30,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,30.06.2023 skrzydlowy (90'),Polska,06.07.2023"
"Wiktor Tryc,331650532,15.027,,13,WC 38,17,World Cup - Round I  Matchday 2,28/07/2025,91,14,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,30.06.2023 pomocnik (90'),Polska,06.07.2023"
"Wlodzimierz Chabinski,327505019,16.065,Q25,25,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,-1,-1,4,-1,-1.0,-1.0,-1.0,-1.0,3.5,-1.0,23.06.2023 skrzydlowy (50'),Polska,06.07.2023"
"Adam Busko,327072853,16.016,H67,67,WC 37,41,World Cup - Semifinals,21/04/2025,90,16,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,04.07.2023 pomocnik (90'),Polska,06.07.2023"
"Aleksander Wolanski,328016019,15.095,,22,WC 38,5,Continental Championship  Matchday 3,23/05/2025,91,4,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Andrzej Jantos,320220445,17.014,U102,102,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,2,-1,-1,-1,-1,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,04.07.2023 stoper (90'),Polska,06.07.2023"
"Dawid Danilewicz,327835575,16.027,,81,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Ireneusz Wetoszka,326158411,17.035,,109,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,04.07.2023 skrzydlowy (90'),Polska,06.07.2023"
"Jaroslaw Krasny,316619998,17.106,,263,WC 37,2,Friendly,27/09/2024,89,2,-1,4.5,-1,3.5,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,04.07.2023 stoper (90'),Polska,06.07.2023"
"Jerzy Hutyra,317605745,17.054,,221,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Jerzy Janko,320849697,17.105,H199,199,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,04.07.2023 napastnik (90'),Polska,06.07.2023"
"Konstanty Piaszczynski,320007800,17.071,U214,214,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,04.07.2023 napastnik (90'),Polska,06.07.2023"
"Mateusz Pietura,327610510,15.110,P52,52,WC 38,2,Friendly,09/05/2025,91,2,2,-1,-1,-1,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,04.07.2023 bramkarz (90'),Polska,06.07.2023"
"Miroslaw Rojek,330864061,15.059,,32,WC 38,11,Continental Championship  Matchday 9,27/06/2025,91,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Mscigniew Korpik,327760770,16.018,,60,WC 37,40,World Cup - Round V  Matchday 3,18/04/2025,90,15,-1,2.5,-1,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,04.07.2023 stoper (90'),Polska,06.07.2023"
"Piotr Jaszczyk,324468160,16.094,,18,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Rafal Slowacki,319619173,17.092,P226,226,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,3,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,04.07.2023 skrzydlowy (90'),Polska,06.07.2023"
"Rafal Specht,326151225,17.029,,39,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,04.07.2023 pomocnik (90'),Polska,06.07.2023"
"Sebastian Gosciniak,325343275,17.108,,115,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Teodozjusz Halman,330571369,16.040,T45,45,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,-1,-1,3,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,04.07.2023 napastnik (90'),Polska,06.07.2023"
"Zygmunt Ziarko,325363295,17.109,,123,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,4.5,6,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,30.05.2023 napastnik (24'),Polska,06.07.2023"
"Feliks Ziobro,327019649,16.054,,25,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,-1,6,4,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (72'),Polska,06.07.2023"
"Kamil Pytlik,330663041,16.051,,3,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Stanislaw Kopacki,332278680,15.071,,16,WC 38,9,Continental Championship  Matchday 7,13/06/2025,91,7,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,02.07.2023 pomocnik (90'),Polska,06.07.2023"
"Adrian Rubaj,316706032,19.001,,285,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,-1,3,-1,-1,-1,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,06.07.2023"
"Alfred Ciemniecki,316706041,17.068,T285,285,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,2.5,02.07.2023 napastnik (90'),Polska,06.07.2023"
"Andrzej Karow,316706040,18.001,R285,285,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,2.5,2.5,-1.0,-1.0,-1.0,-1.0,2.5,2.5,02.07.2023 skrzydlowy (90'),Polska,06.07.2023"
"Bazyli Szymanski,316706034,19.013,,285,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,1.5,-1,-1,-1,-1,-1.0,1.5,-1.0,-1.0,-1.0,-1.0,18.06.2023 stoper (90'),Polska,06.07.2023"
"Flawian Wrzaszcz,316706037,17.070,U285,285,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,2.5,3,-1,-1.0,-1.0,-1.0,2.5,3.0,-1.0,02.07.2023 skrzydlowy (90'),Polska,06.07.2023"
"Gerwazy Balanda,316706036,18.003,,285,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,3,-1,3.5,-1,-1.0,-1.0,3.0,-1.0,3.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,06.07.2023"
"Henryk Sadowski,316706044,18.107,,285,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,-1,-1,-1,-1,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,2.5,02.07.2023 napastnik (90'),Polska,06.07.2023"
"Jerzy Dietrich,316706039,18.031,,285,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,-1,-1,3,3.5,-1,-1.0,-1.0,-1.0,3.0,3.0,-1.0,02.07.2023 pomocnik (90'),Polska,06.07.2023"
"Krzysztof Szut,316706042,19.007,,285,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,-1,-1,-1,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,25.06.2023 napastnik (90'),Polska,06.07.2023"
"Lucjan Najmowicz,316706035,17.069,,285,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,2,2.5,-1,-1,-1,-1.0,2.0,2.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,06.07.2023"
"Marek Jozefczuk,316706045,18.038,,285,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Piotr Sokolski,316706043,19.015,,285,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Slawomir Bejger,316706038,18.027,P285,285,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,1.5,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,02.07.2023 pomocnik (90'),Polska,06.07.2023"
"Stoislaw Harkot,316706033,17.061,H285,285,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,1,-1,-1,-1,-1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,06.07.2023"
"Zygfryd Kopanski,316706031,18.050,H285,285,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,1.5,-1,-1,-1,-1,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 bramkarz (90'),Polska,06.07.2023"
"Bartlomiej Wielinski,329009706,16.018,,71,WC 37,40,World Cup - Round V  Matchday 3,18/04/2025,90,15,-1,1,-1,-1,-1,4.5,-1.0,1.0,-1.0,-1.0,-1.0,4.5,15.06.2023 stoper (90'),Polska,06.07.2023"
"Bartosz Jujeczka,325309841,17.019,H123,123,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,5,-1,4.5,5.5,3.5,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,03.07.2023 stoper (90'),Polska,06.07.2023"
"Bogdan Burdon,322457070,16.095,Q158,158,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,5,4,-1,-1,1.5,0.5,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,03.07.2023 stoper (90'),Polska,06.07.2023"
"Bogdan Zaluski,327610762,17.070,,94,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,5,-1,2.5,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,03.07.2023 bramkarz (90'),Polska,06.07.2023"
"Janusz Kozub,328828906,16.013,,65,WC 37,41,World Cup - Semifinals,21/04/2025,90,16,-1,2,2.5,-1,-1,-1,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,03.07.2023 boczny_obronca (90'),Polska,06.07.2023"
"Jaroslaw Radola,319815024,17.012,,107,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,5,1.5,1,1,-1,-1,5.0,1.5,1.0,1.0,-1.0,-1.0,22.05.2023 boczny_obronca (90'),Polska,06.07.2023"
"Juliusz Cygan,319907575,17.039,Q124,124,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,6,4.5,-1,2.5,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,03.07.2023 boczny_obronca (90'),Polska,06.07.2023"
"Lukasz Wrona,328423012,16.041,,35,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,03.07.2023 skrzydlowy (90'),Polska,06.07.2023"
"Maciej Borecki,323504217,17.099,,114,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,2,-1,4.5,-1,5.5,-1.0,2.0,-1.0,-1.0,-1.0,5.5,25.04.2023 napastnik (90'),Polska,06.07.2023"
"Maciej Sulski,319319151,17.043,,164,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,5.5,3,2.5,-1,-1,2,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,29.05.2023 stoper (90'),Polska,06.07.2023"
"Oskar Niesiolowski,330627051,16.081,,0,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Piotr Sobczyk,318423490,17.060,Q170,170,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4.5,5.5,3,4.5,-1,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,03.07.2023 pomocnik (90'),Polska,06.07.2023"
"Robert Konieczniak,318979479,17.107,,191,WC 37,2,Friendly,27/09/2024,89,2,-1,4.5,5.5,5,5.5,5,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,03.07.2023 pomocnik (90'),Polska,06.07.2023"
"Sobieslaw Kiedrzyn,315370996,19.010,,255,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,5,3,2.5,-1,1.5,-1,-1.0,-1.0,-1.0,-1.0,1.5,-1.0,29.05.2023 skrzydlowy (90'),Polska,06.07.2023"
"Stefan Oleksy,325044255,16.057,,74,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,5.5,3.5,-1,-1,-1,-1,5.5,3.5,-1.0,-1.0,-1.0,-1.0,03.07.2023 stoper (90'),Polska,06.07.2023"
"Waldemar Sciana,320586640,16.107,R179,179,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,2,-1,5,6,6,3.5,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,03.07.2023 pomocnik (90'),Polska,06.07.2023"
"Wincenty Lipka,318373676,18.105,,247,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,3.5,4,4,5,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,29.05.2023 napastnik (90'),Polska,06.07.2023"
"Cezary Gaworek,290910766,22.067,,639,WC 36,,Final,,,,5,1.5,-1,-1,-1,-1,-1.0,1.5,-1.0,-1.0,-1.0,-1.0,30.11.2021 stoper (90'),Polska,06.07.2023"
"Czeslaw Szelangiewicz,280740477,24.018,,809,WC 36,,Final,,,,-1,5.5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,30.11.2021 stoper (90'),Polska,06.07.2023"
"Dorian Smolski,299378837,20.048,,570,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Edmund Lobos,269713721,25.021,,1076,WC 36,,Final,,,,1.5,3.5,3.5,-1,-1,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,10.08.2021 bramkarz (90'),Polska,06.07.2023"
"Ernest Synowka,277270784,24.041,,864,WC 36,,Final,,,,-1,3,2.5,4.5,3.5,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,2.5,09.11.2021 napastnik (90'),Polska,06.07.2023"
"Franciszek Kostra,274490047,24.029,H947,947,WC 36,,Final,,,,2,4.5,4,4,-1,-1,2.0,-1.0,4.0,-1.0,-1.0,-1.0,23.11.2021 boczny_obronca (90'),Polska,06.07.2023"
"Grzegorz Wolfram,281291001,23.080,,886,WC 36,,Final,,,,-1,-1,-1,5.5,3.5,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,30.11.2021 pomocnik (90'),Polska,06.07.2023"
"Henryk Cygler,276256144,24.015,,836,WC 36,,Final,,,,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,30.11.2021 skrzydlowy (90'),Polska,06.07.2023"
"Hubert Scibior,254330366,27.079,,1355,WC 36,,Final,,,,1.5,-1,-1,4,-1,3,1.5,-1.0,-1.0,3.5,-1.0,-1.0,04.08.2020 pomocnik (90'),Polska,06.07.2023"
"Jerzy Zagawa,280104220,23.024,U872,872,WC 36,,Final,,,,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,30.11.2021 pomocnik (90'),Polska,06.07.2023"
"Julian Grubich,286770143,22.021,,761,WC 36,,Final,,,,5.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,12.07.2022 bramkarz (0'),Polska,06.07.2023"
"Maciej Burylo,253659854,27.083,,1322,WC 36,,Final,,,,1.5,-1,2.5,-1,2.5,-1,1.5,-1.0,-1.0,-1.0,2.5,-1.0,04.08.2020 bramkarz (90'),Polska,06.07.2023"
"Marek Wydrychiewicz,244344608,28.101,H1417,1417,WC 36,,Final,,,,2,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,06.07.2023"
"Pawel Skubisz,268649921,25.011,,1004,WC 36,,Final,,,,1.5,-1,-1,-1,5,5,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,17.08.2021 bramkarz (27'),Polska,06.07.2023"
"Tobiasz Widurski,271413944,25.058,,1047,WC 36,,Final,,,,-1,4,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,29.06.2021 napastnik (90'),Polska,06.07.2023"
"Tomasz Garstka,280376978,24.013,,886,WC 36,,Final,,,,-1,-1,-1,3,4,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,30.11.2021 napastnik (90'),Polska,06.07.2023"
"Walenty Pycinski,285836164,23.007,,808,WC 36,,Final,,,,2,-1,5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,30.11.2021 boczny_obronca (90'),Polska,06.07.2023"
"Wieslaw Dorozko,245742314,28.082,T1395,1395,WC 36,,Final,,,,-1,5,-1,5,4.5,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,07.07.2020 stoper (90'),Polska,06.07.2023"
"Adam Mroncz,331650211,15.031,,4,WC 38,16,World Cup - Round I  Matchday 1,25/07/2025,91,13,-1,1,-1,-1,-1,-1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,04.07.2023 stoper (90'),Polska,06.07.2023"
"Bogdan Sliwakowski,314961988,17.101,,298,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,4.5,4,6,4.5,-1.0,-1.0,4.5,4.0,6.0,-1.0,29.06.2023 pomocnik (90'),Polska,06.07.2023"
"Borys Vasiliuk,326231278,16.049,,88,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,2.5,3.5,3.5,4.5,-1,-1.0,2.5,3.5,3.5,4.5,-1.0,29.06.2023 boczny_obronca (90'),Polska,06.07.2023"
"Ferdynand Piatek,315490504,18.006,,214,WC 37,,Final,,,,2,4,4.5,-1,3.5,-1,-1.0,4.0,4.5,-1.0,-1.0,-1.0,06.04.2023 stoper (90'),Polska,06.07.2023"
"Jacek Rybacki,327761688,17.040,U46,46,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,04.07.2023 stoper (90'),Polska,06.07.2023"
"Jan Kurzawski,327569429,15.104,U60,60,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,5,-1,5,5.5,-1.0,-1.0,5.0,-1.0,5.0,-1.0,04.07.2023 boczny_obronca (90'),Polska,06.07.2023"
"Johann-Peter Choszcz,323375554,16.083,H130,130,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,3,4,5.5,6,5.5,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,04.07.2023 pomocnik (90'),Polska,06.07.2023"
"Kornel Halka,324664984,16.095,,137,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,4,4.5,3.5,-1,-1,-1.0,4.0,4.5,3.5,-1.0,-1.0,27.04.2023 stoper (90'),Polska,06.07.2023"
"Krzysztof Folcik,317705929,17.047,,263,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,4,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,21.02.2023 stoper (90'),Polska,06.07.2023"
"Lucjusz Julkowski,326982260,16.058,H102,102,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,4,2.5,5,6.5,-1.0,-1.0,-1.0,-1.0,5.0,6.5,04.07.2023 skrzydlowy (90'),Polska,06.07.2023"
"Ludwik Plesiak,322178499,17.040,H165,165,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,3.5,-1,-1,-1,-1,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,04.07.2023 bramkarz (90'),Polska,06.07.2023"
"Marcin Zaprawa,322198386,17.056,P158,158,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,2.5,3,5.5,4.5,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,04.07.2023 pomocnik (90'),Polska,06.07.2023"
"Marek Slawski,329128704,16.036,,67,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,-1,-1,5,6,-1.0,-1.0,-1.0,-1.0,5.0,6.0,04.07.2023 skrzydlowy (90'),Polska,06.07.2023"
"Mariusz Stanisz,324098082,17.019,,32,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,4.5,5,5,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,04.07.2023 stoper (90'),Polska,06.07.2023"
"Rafal Mazurczyk,321653900,18.005,U179,179,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,4,2.5,5.5,8,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,04.07.2023 napastnik (90'),Polska,06.07.2023"
"Stanislaw Prus,322097375,17.002,,186,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,3.5,4.5,5.5,4.5,3.5,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,04.07.2023 pomocnik (90'),Polska,06.07.2023"
"Zbigniew Skwara,320315168,17.091,,172,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,4,4.5,4,4.5,6,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,13.06.2023 boczny_obronca (90'),Polska,06.07.2023"
"Adam Donarski,321820134,17.046,,196,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,1.5,3.5,4,3,3.5,3,1.5,-1.0,4.0,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,06.07.2023"
"Gerard Matysiak,322053320,17.006,,158,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,2,5,4.5,4,-1,2,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,06.07.2023"
"Henryk Bakowski,316741861,17.109,Q172,172,WC 37,2,Friendly,27/09/2024,89,2,1,3,3.5,5,4.5,3.5,1.0,-1.0,3.5,-1.0,4.5,-1.0,02.07.2023 bramkarz (90'),Polska,06.07.2023"
"Henryk Labudda,327482204,16.080,,95,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,1.5,4,5,4.5,5.5,4.5,1.5,-1.0,-1.0,4.5,-1.0,-1.0,02.07.2023 pomocnik (90'),Polska,06.07.2023"
"Jacek Wanowski,329003202,17.005,,67,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4,4.5,5,5,5.5,-1.0,-1.0,-1.0,5.0,5.0,5.5,02.07.2023 pomocnik (90'),Polska,06.07.2023"
"Janusz Wasik,321345093,17.084,H196,196,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,1.5,3.5,3,5,3.5,3,-1.0,-1.0,-1.0,4.5,-1.0,3.0,25.06.2023 napastnik (90'),Polska,06.07.2023"
"Jerzy Papke,331958026,16.010,,4,WC 38,,Final,,,,-1,-1,-1,-1,1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,02.07.2023 skrzydlowy (90'),Polska,06.07.2023"
"Jozef Gadecki,321820142,16.090,,196,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,1,2,3,1.5,2,1.5,-1.0,2.0,2.0,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,06.07.2023"
"Kuba Rogacki,330869320,16.025,,25,WC 37,38,World Cup - Round V  Matchday 1,11/04/2025,90,14,-1,2.5,-1,-1,3,2.5,-1.0,2.5,-1.0,-1.0,3.0,2.5,02.07.2023 napastnik (90'),Polska,06.07.2023"
"Laurenty Licznerski,322915235,18.008,Q151,151,WC 37,,Final,,,,1.5,3,4,4.5,5.5,3.5,-1.0,3.0,4.0,-1.0,5.0,3.5,15.06.2023 napastnik (90'),Polska,06.07.2023"
"Maciej Rekosiewicz,330738461,15.079,Q31,31,WC 38,8,Continental Championship  Matchday 6,06/06/2025,91,6,-1,-1,3,4.5,3.5,4,-1.0,-1.0,-1.0,4.5,-1.0,4.0,02.07.2023 pomocnik (90'),Polska,06.07.2023"
"Piotr Koronka,329076573,17.008,,53,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,4,5.5,5.5,5.5,-1.0,-1.0,-1.0,5.5,5.5,-1.0,02.07.2023 skrzydlowy (90'),Polska,06.07.2023"
